YEAR;QUARTER;MONTH;DAY_OF_MONTH;DAY_OF_WEEK;UNIQUE_CARRIER;TAIL_NUM;FL_NUM;ORIGIN;DEST;CRS_DEP_TIME;DEP_TIME;DEP_DELAY;CRS_ARR_TIME;ARR_TIME;ARR_DELAY;DEP_DEL15;ARR_DEL15;CANCELLED;DIVERTED;CRS_ELAPSED_TIME;ACTUAL_ELAPSED_TIME;DISTANCE
2018;1;3;31;6;RU;VPBIM;RU101 ;SHJ;SHJ;1300;1314;14;1430;1446;16;0;1;0;0;90;92;690
2018;2;5;21;1;RU;VPBIG;RU102 ;DFW;AMS;0700;0731;31;1610;1617;7;1;0;0;0;550;526;4217
2018;3;7;30;1;RU;VPBIG;RU102 ;DFW;AMS;0700;0638;-22;1610;1530;-40;0;0;0;0;550;532;4217
2018;4;10;29;1;RU;VPBIG;RU102 ;DFW;AMS;0700;0626;-34;1620;1542;-38;0;0;0;0;560;556;4293
2017;4;10;9;1;RU;VPBIG;RU102 ;DFW;LGG;0700;0853;113;1605;1718;73;1;1;0;0;545;505;4178
2019;1;3;25;1;RU;VPBIK;RU102 ;DFW;AMS;0700;0736;36;1620;1716;56;1;1;0;0;560;580;4293
2018;3;7;9;1;RU;VPBIM;RU102 ;DFW;AMS;0640;0439;-121;1550;1356;-114;0;0;0;0;550;557;4217
2018;3;8;13;1;RU;VPBIM;RU102 ;DFW;AMS;0700;0548;-72;1610;1540;-30;0;0;0;0;550;592;4217
2018;3;9;3;1;RU;VPBIM;RU102 ;DFW;AMS;0640;0557;-43;1550;1457;-53;0;0;0;0;550;540;4217
2018;4;12;17;1;RU;VPBIM;RU102 ;DFW;AMS;0700;0649;-11;1620;1619;-1;0;0;0;0;560;570;4293
2018;1;3;12;1;RU;VQBWW;RU102 ;DFW;AMS;0820;0801;-19;1730;1752;22;0;1;0;0;550;591;4217
2019;1;3;4;1;RU;VQBWW;RU102 ;DFW;AMS;0725;0857;92;1645;1802;77;1;1;0;0;560;545;4293
2018;4;11;19;1;RU;VQBIA;RU102 ;DFW;AMS;0700;1210;310;1620;2140;320;1;1;0;0;560;570;4293
2017;1;1;9;1;RU;VPBBL;RU102 ;DFW;AMS;0710;0657;-13;1610;1553;-17;0;0;0;0;540;536;4140
2017;1;3;13;1;RU;VPBBL;RU102 ;DFW;AMS;0710;0710;0;1610;1630;20;0;1;0;0;540;560;4140
2017;2;4;24;1;RU;VPBBL;RU102 ;DFW;AMS;0700;0923;143;1620;1849;149;1;1;0;0;560;566;4293
2017;3;7;3;1;RU;VPBBL;RU102 ;DFW;AMS;0700;0536;-84;1620;1443;-97;0;0;0;0;560;547;4293
2017;3;8;28;1;RU;VPBBL;RU102 ;DFW;AMS;0700;0642;-18;1620;1537;-43;0;0;0;0;560;535;4293
2017;3;9;4;1;RU;VPBBL;RU102 ;DFW;AMS;0700;0810;70;1620;1720;60;1;1;0;0;560;550;4293
2018;2;4;23;1;RU;VPBBL;RU102 ;DFW;AMS;0645;0544;-61;1555;1519;-36;0;0;0;0;550;575;4217
2018;4;11;12;1;RU;VPBBL;RU102 ;DFW;AMS;0700;1031;211;1620;1911;171;1;1;0;0;560;520;4293
2017;4;11;6;1;RU;VPBBL;RU102 ;DFW;LGG;0755;0716;-39;1700;1603;-57;0;0;0;0;545;527;4178
2017;4;11;27;1;RU;VPBBL;RU102 ;DFW;LGG;0755;0710;-45;1700;1635;-25;0;0;0;0;545;565;4178
2019;1;1;28;1;RU;VPBBL;RU102 ;DFW;LGG;0700;0851;111;1620;1736;76;1;1;0;0;560;525;4293
2017;2;5;1;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0806;66;1620;1724;64;1;1;0;0;560;558;4293
2017;2;5;22;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0545;-75;1620;1455;-85;0;0;0;0;560;550;4293
2017;2;6;19;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0634;-26;1620;1508;-72;0;0;0;0;560;514;4293
2017;3;7;17;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0714;14;1620;1620;0;0;0;0;0;560;546;4293
2017;4;12;4;1;RU;VPBBP;RU102 ;DFW;AMS;0755;0650;-65;1700;1604;-56;0;0;0;0;545;554;4178
2018;1;1;8;1;RU;VPBBP;RU102 ;DFW;AMS;0755;0810;15;1700;1731;31;0;1;0;0;545;561;4178
2018;1;1;29;1;RU;VPBBP;RU102 ;DFW;AMS;0755;0655;-60;1700;1540;-80;0;0;0;0;545;525;4178
2018;2;4;9;1;RU;VPBBP;RU102 ;DFW;AMS;0645;0945;180;1555;1843;168;1;1;0;0;550;538;4217
2018;3;8;6;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0855;1555;1610;1825;1575;1;1;0;0;550;570;4217
2018;3;8;20;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0601;-59;1610;1429;-101;0;0;0;0;550;508;4217
2018;4;11;26;1;RU;VPBBP;RU102 ;DFW;AMS;0700;0800;60;1620;1709;49;1;1;0;0;560;549;4293
2019;1;1;14;1;RU;VPBBP;RU102 ;DFW;LGG;0700;1854;714;1620;0413;713;1;1;0;0;560;559;4293
2019;1;1;21;1;RU;VPBBP;RU102 ;DFW;LGG;0700;0701;1;1620;1558;-22;0;0;0;0;560;537;4293
2018;1;1;15;1;RU;VPBBY;RU102 ;DFW;AMS;0755;0642;-73;1700;1527;-93;0;0;0;0;545;525;4178
2018;2;6;4;1;RU;VPBBY;RU102 ;DFW;AMS;0700;0653;-7;1610;1629;19;0;1;0;0;550;576;4217
2018;4;11;5;1;RU;VPBBY;RU102 ;DFW;AMS;0700;0626;-34;1620;1546;-34;0;0;0;0;560;560;4293
2019;1;3;18;1;RU;VPBBY;RU102 ;DFW;AMS;0700;0742;42;1620;1717;57;1;1;0;0;560;575;4293
2017;4;10;30;1;RU;VPBBY;RU102 ;DFW;LGG;0755;0625;-90;1700;1550;-70;0;0;0;0;545;565;4178
2017;4;11;13;1;RU;VPBBY;RU102 ;DFW;LGG;0755;0620;-95;1700;1535;-85;0;0;0;0;545;555;4178
2017;4;11;20;1;RU;VPBBY;RU102 ;DFW;LGG;0755;1040;165;1700;2000;180;1;1;0;0;545;560;4178
2019;1;2;18;1;RU;VPBBY;RU102 ;DFW;LGG;0605;0630;25;1525;1513;-12;1;0;0;0;560;523;4293
2019;1;3;11;1;RU;VPBJS;RU102 ;DFW;AMS;0700;0705;5;1620;1557;-23;0;0;0;0;560;532;4293
2017;1;3;27;1;RU;VQBFE;RU102 ;DFW;AMS;0700;0811;71;1620;1756;96;1;1;0;0;560;585;4293
2017;2;5;8;1;RU;VQBFE;RU102 ;DFW;AMS;0700;0630;-30;1620;1620;0;0;0;0;0;560;590;4293
2017;3;7;10;1;RU;VQBFE;RU102 ;DFW;AMS;0700;0655;-5;1620;1550;-30;0;0;0;0;560;535;4293
2017;3;7;31;1;RU;VQBFE;RU102 ;DFW;AMS;0700;0555;-65;1620;1515;-65;0;0;0;0;560;560;4293
2018;1;2;26;1;RU;VQBFE;RU102 ;DFW;AMS;0820;0706;-74;1730;1626;-64;0;0;0;0;550;560;4217
2018;1;3;5;1;RU;VQBFE;RU102 ;DFW;AMS;0820;2127;787;1730;0707;817;1;1;0;0;550;580;4217
2017;1;1;16;1;RU;VQBFU;RU102 ;DFW;AMS;0710;1005;175;1610;1911;181;1;1;0;0;540;546;4140
2017;1;2;13;1;RU;VQBFU;RU102 ;DFW;AMS;0710;0638;-32;1610;1608;-2;0;0;0;0;540;570;4140
2017;2;5;15;1;RU;VQBFU;RU102 ;DFW;AMS;0700;0655;-5;1620;1621;1;0;0;0;0;560;566;4293
2017;3;9;18;1;RU;VQBFU;RU102 ;DFW;AMS;0700;0610;-50;1620;1535;-45;0;0;0;0;560;565;4293
2017;4;12;18;1;RU;VQBFU;RU102 ;DFW;AMS;0755;0733;-22;1700;1643;-17;0;0;0;0;545;550;4178
2018;1;1;22;1;RU;VQBFU;RU102 ;DFW;AMS;0755;0657;-58;1700;1612;-48;0;0;0;0;545;555;4178
2018;1;2;19;1;RU;VQBFU;RU102 ;DFW;AMS;0820;0813;-7;1730;1713;-17;0;0;0;0;550;540;4217
2018;2;4;2;1;RU;VQBFU;RU102 ;DFW;AMS;0645;0545;-60;1555;1458;-57;0;0;0;0;550;553;4217
2018;2;4;30;1;RU;VQBFU;RU102 ;DFW;AMS;0645;2041;836;1555;0554;-2041;1;0;0;0;550;553;4217
2018;2;5;7;1;RU;VQBFU;RU102 ;DFW;AMS;0700;0546;-74;1610;1506;-64;0;0;0;0;550;560;4217
2018;3;7;16;1;RU;VQBFU;RU102 ;DFW;AMS;0700;0622;-38;1610;1542;-28;0;0;0;0;550;560;4217
2018;3;7;23;1;RU;VQBFU;RU102 ;DFW;AMS;0700;0550;-70;1610;1500;-70;0;0;0;0;550;550;4217
2017;1;3;20;1;RU;VQBGZ;RU102 ;DFW;AMS;0710;0850;100;1610;1825;135;1;1;0;0;540;575;4140
2017;2;5;29;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0700;0;1620;1609;-11;0;0;0;0;560;549;4293
2017;2;6;5;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0603;-57;1620;1513;-67;0;0;0;0;560;550;4293
2018;2;5;14;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0633;-27;1610;1533;-37;0;0;0;0;550;540;4217
2018;2;5;28;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0542;-78;1610;1517;-53;0;0;0;0;550;575;4217
2018;3;7;2;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0902;122;1610;1808;118;1;1;0;0;550;546;4217
2018;3;9;24;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0818;78;1610;1708;58;1;1;0;0;550;530;4217
2018;4;10;15;1;RU;VQBGZ;RU102 ;DFW;AMS;0700;0748;48;1610;1657;47;1;1;0;0;550;549;4217
2019;1;1;7;1;RU;VQBGZ;RU102 ;DFW;LGG;0700;0615;-45;1620;1524;-56;0;0;0;0;560;549;4293
2017;1;2;27;1;RU;VQBLQ;RU102 ;DFW;AMS;0710;0635;-35;1610;1540;-30;0;0;0;0;540;545;4140
2017;1;3;6;1;RU;VQBLQ;RU102 ;DFW;AMS;0710;0702;-8;1610;1636;26;0;1;0;0;540;574;4140
2017;2;4;17;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0628;-32;1620;1523;-57;0;0;0;0;560;535;4293
2017;3;8;7;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0624;-36;1620;1535;-45;0;0;0;0;560;551;4293
2018;1;3;26;1;RU;VQBLQ;RU102 ;DFW;AMS;0645;0710;25;1555;1711;76;1;1;0;0;550;601;4217
2018;2;4;16;1;RU;VQBLQ;RU102 ;DFW;AMS;0645;0640;-5;1555;1615;20;0;1;0;0;550;575;4217
2018;2;6;18;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0819;79;1610;1729;79;1;1;0;0;550;550;4217
2018;2;6;25;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0657;-3;1610;1622;12;0;0;0;0;550;565;4217
2018;3;9;10;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0643;-17;1610;1613;3;0;0;0;0;550;570;4217
2018;3;9;17;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0915;135;1610;1830;140;1;1;0;0;550;555;4217
2018;4;10;1;1;RU;VQBLQ;RU102 ;DFW;AMS;0700;0821;81;1610;1716;66;1;1;0;0;550;535;4217
2017;1;1;2;1;RU;VQBLR;RU102 ;DFW;AMS;0710;0716;6;1610;1613;3;0;0;0;0;540;537;4140
2017;1;1;23;1;RU;VQBLR;RU102 ;DFW;AMS;0710;0705;-5;1610;1633;23;0;1;0;0;540;568;4140
2017;2;4;10;1;RU;VQBLR;RU102 ;DFW;AMS;0700;0721;21;1620;1615;-5;1;0;0;0;560;534;4293
2017;2;6;26;1;RU;VQBLR;RU102 ;DFW;AMS;0700;0608;-52;1620;1447;-93;0;0;0;0;560;519;4293
2017;4;10;2;1;RU;VQBLR;RU102 ;DFW;AMS;0700;0530;-90;1620;1423;-117;0;0;0;0;560;533;4293
2018;4;10;8;1;RU;VQBLR;RU102 ;DFW;AMS;2040;2350;190;0550;0904;194;1;1;0;0;550;554;4217
2017;4;10;16;1;RU;VQBRH;RU102 ;DFW;AMS;0700;0531;-89;1620;1521;-59;0;0;0;0;560;590;4293
2017;4;12;11;1;RU;VQBRH;RU102 ;DFW;AMS;0755;0825;30;1700;1807;67;1;1;0;0;545;582;4178
2018;1;1;1;1;RU;VQBRH;RU102 ;DFW;AMS;0755;0747;-8;1700;1624;-36;0;0;0;0;545;517;4178
2018;1;2;5;1;RU;VQBRH;RU102 ;DFW;AMS;0820;0627;1327;1730;1452;1282;1;1;0;0;550;505;4217
2018;4;12;31;1;RU;VQBRH;RU102 ;DFW;LGG;0700;0707;7;1620;1553;-27;0;0;0;0;560;526;4293
2017;3;7;24;1;RU;VQBRJ;RU102 ;DFW;AMS;0700;2020;800;1620;0520;780;1;1;0;0;560;540;4293
2017;3;8;21;1;RU;VQBRJ;RU102 ;DFW;AMS;0700;0844;104;1620;1744;84;1;1;0;0;560;540;4293
2017;3;9;11;1;RU;VQBRJ;RU102 ;DFW;AMS;0700;0619;-41;1620;1559;-21;0;0;0;0;560;580;4293
2017;4;10;23;1;RU;VQBRJ;RU102 ;DFW;AMS;0700;0635;-25;1620;1600;-20;0;0;0;0;560;565;4293
2018;4;10;22;1;RU;VQBRJ;RU102 ;DFW;AMS;0700;0642;-18;1610;1548;-22;0;0;0;0;550;546;4217
2017;1;1;30;1;RU;VQBVR;RU102 ;DFW;AMS;0710;0635;-35;1610;1537;-33;0;0;0;0;540;542;4140
2017;2;4;3;1;RU;VQBVR;RU102 ;DFW;AMS;0700;1018;198;1620;2023;243;1;1;0;0;560;605;4293
2017;3;8;14;1;RU;VQBVR;RU102 ;DFW;AMS;0700;0648;-12;1620;1557;-23;0;0;0;0;560;549;4293
2017;3;9;25;1;RU;VQBVR;RU102 ;DFW;AMS;0700;0705;5;1620;1610;-10;0;0;0;0;560;545;4293
2018;1;2;12;1;RU;VQBVR;RU102 ;DFW;AMS;0820;0834;14;1730;1704;-26;0;0;0;0;550;510;4217
2018;1;3;19;1;RU;VQBVR;RU102 ;DFW;AMS;0820;0821;1;1730;1746;16;0;1;0;0;550;565;4217
2018;2;6;11;1;RU;VQBVR;RU102 ;DFW;AMS;0700;0807;67;1610;1717;67;1;1;0;0;550;550;4217
2018;3;8;27;1;RU;VQBVR;RU102 ;DFW;AMS;0700;0725;25;1610;1650;40;1;1;0;0;550;565;4217
2018;4;12;3;1;RU;VQBVR;RU102 ;DFW;AMS;0635;1145;1750;1555;2035;1720;1;1;0;0;560;530;4293
2018;4;12;24;1;RU;VQBVR;RU102 ;DFW;AMS;0700;0400;1260;1620;1400;1300;1;1;0;0;560;600;4293
2018;1;3;19;1;RU;VPBIG;RU103 ;SVO;ORD;1840;0934;894;0605;2015;850;1;1;0;0;685;641;5252
2019;1;3;11;1;RU;VPBIK;RU103 ;SVO;ORD;1450;1340;-70;0145;0006;-99;0;0;0;0;655;626;5022
2017;2;6;12;1;RU;VPBIM;RU103 ;SVO;ORD;1805;2205;240;0440;0805;205;1;1;0;0;635;600;4868
2018;3;9;17;1;RU;VQBUU;RU103 ;SVO;ORD;1350;1005;1215;0030;2116;1246;1;1;0;0;640;671;4907
2017;2;5;15;1;RU;VQBWW;RU103 ;SVO;ORD;1905;1850;-15;0540;0536;-4;0;0;0;0;635;646;4868
2019;1;1;22;2;RU;VQBHE;RU103 ;SVO;ORD;1315;1150;-85;0010;2329;-41;0;0;0;0;655;699;5022
2019;1;2;4;1;RU;VQBHE;RU103 ;SVO;ORD;1345;1525;1540;0040;0255;1575;1;1;0;0;655;690;5022
2017;1;3;7;2;RU;VPBBL;RU103 ;SEA;ORD;0215;0430;135;0600;0915;195;1;1;0;0;225;285;1725
2017;1;3;28;2;RU;VPBBL;RU103 ;SEA;ORD;0145;0325;100;0545;0721;96;1;1;0;0;240;236;1840
2017;2;6;5;1;RU;VPBBL;RU103 ;SVO;ORD;1905;2105;120;0540;0657;77;1;1;0;0;635;592;4868
2017;3;7;17;1;RU;VPBBL;RU103 ;SVO;ORD;1905;1905;0;0540;0519;-21;0;0;0;0;635;614;4868
2017;3;8;7;1;RU;VPBBL;RU103 ;SVO;ORD;1905;1850;-15;0540;0536;-4;0;0;0;0;635;646;4868
2017;4;10;23;1;RU;VPBBL;RU103 ;SVO;ORD;1905;1900;-5;0540;0510;-30;0;0;0;0;635;610;4868
2018;2;6;4;1;RU;VPBBL;RU103 ;SVO;ORD;1230;1215;-15;2310;2305;-5;0;0;0;0;640;650;4907
2018;2;6;25;1;RU;VPBBL;RU103 ;SVO;ORD;1350;1319;-31;0030;2326;-64;0;0;0;0;640;607;4907
2018;3;7;9;1;RU;VPBBL;RU103 ;SVO;ORD;1435;1554;79;0115;0219;64;1;1;0;0;640;625;4907
2019;1;1;7;1;RU;VPBBL;RU103 ;SVO;ORD;1345;1330;-15;0040;0105;25;0;1;0;0;655;695;5022
2019;1;3;4;1;RU;VPBBL;RU103 ;SVO;ORD;1345;1334;-11;0040;0114;34;0;1;0;0;655;700;5022
2017;1;3;6;1;RU;VPBBL;RU103 ;SVO;SEA;1340;1505;85;0020;0217;117;1;1;0;0;640;672;4907
2017;1;3;27;1;RU;VPBBL;RU103 ;SVO;SEA;1300;1424;84;2315;0153;158;1;1;0;0;615;689;4715
2017;2;4;10;1;RU;VPBBP;RU103 ;SVO;ORD;1905;1857;-8;0540;0545;5;0;0;0;0;635;648;4868
2017;2;4;17;1;RU;VPBBP;RU103 ;SVO;ORD;1905;1918;13;0540;0510;-30;0;0;0;0;635;592;4868
2018;1;1;22;1;RU;VPBBP;RU103 ;SVO;ORD;1900;1622;-158;0625;0310;-195;0;0;0;0;685;648;5252
2018;2;4;30;1;RU;VPBBP;RU103 ;SVO;ORD;1850;1740;-70;0530;0437;-53;0;0;0;0;640;657;4907
2018;2;5;28;1;RU;VPBBP;RU103 ;SVO;ORD;1320;1310;-10;0000;0002;2;0;0;0;0;640;652;4907
2018;3;9;3;1;RU;VPBBP;RU103 ;SVO;ORD;1555;1557;2;0235;0248;13;0;0;0;0;640;651;4907
2017;4;11;6;1;RU;VPBBY;RU103 ;SVO;ORD;1900;1906;6;0625;0533;-52;0;0;0;0;685;627;5252
2018;1;1;1;1;RU;VPBBY;RU103 ;SVO;ORD;1900;0301;481;0625;1351;446;1;1;0;0;685;650;5252
2018;1;2;12;1;RU;VPBBY;RU103 ;SVO;ORD;1840;1546;-174;0605;0235;-210;0;0;0;0;685;649;5252
2018;1;3;13;2;RU;VPBBY;RU103 ;SVO;ORD;0210;0204;-6;1335;1238;-57;0;0;0;0;685;634;5252
2018;2;6;11;1;RU;VPBBY;RU103 ;SVO;ORD;1210;1620;250;2250;0328;278;1;1;0;0;640;668;4907
2018;3;7;2;1;RU;VPBBY;RU103 ;SVO;ORD;1435;1451;16;0115;0115;0;1;0;0;0;640;624;4907
2018;3;7;23;1;RU;VPBBY;RU103 ;SVO;ORD;1435;1340;-55;0115;0005;-70;0;0;0;0;640;625;4907
2017;1;3;21;2;RU;VQBFE;RU103 ;SEA;ORD;0145;0130;-15;0530;0508;-22;0;0;0;0;225;218;1725
2017;2;5;22;1;RU;VQBFE;RU103 ;SVO;ORD;1905;1900;-5;0540;0526;-14;0;0;0;0;635;626;4868
2017;2;5;29;1;RU;VQBFE;RU103 ;SVO;ORD;1905;1851;-14;0540;0531;-9;0;0;0;0;635;640;4868
2017;2;6;26;1;RU;VQBFE;RU103 ;SVO;ORD;1905;1853;-12;0540;0511;-29;0;0;0;0;635;618;4868
2017;3;7;31;1;RU;VQBFE;RU103 ;SVO;ORD;1905;0443;-2302;0540;1443;543;0;1;0;0;635;600;4868
2017;3;8;28;1;RU;VQBFE;RU103 ;SVO;ORD;1715;0221;546;0350;1249;539;1;1;0;0;635;628;4868
2018;1;1;15;1;RU;VQBFE;RU103 ;SVO;ORD;1900;1320;-340;0625;0052;-333;0;0;0;0;685;692;5252
2018;2;4;16;1;RU;VQBFE;RU103 ;SVO;ORD;1850;2100;130;0530;0710;100;1;1;0;0;640;610;4907
2018;3;8;6;1;RU;VQBFE;RU103 ;SVO;ORD;2320;2328;8;1000;0940;-20;0;0;0;0;640;612;4907
2018;4;10;3;3;RU;VQBFE;RU103 ;SVO;ORD;0555;0559;4;1635;1654;19;0;1;0;0;640;655;4907
2017;1;3;20;1;RU;VQBFE;RU103 ;SVO;SEA;1305;1259;-6;2345;2320;-25;0;0;0;0;640;621;4907
2017;4;12;5;2;RU;VQBFU;RU103 ;IND;ORD;1800;1748;-12;1930;1903;-27;0;0;0;0;90;75;690
2017;1;1;3;2;RU;VQBFU;RU103 ;SEA;ORD;0145;0125;-20;0530;0510;-20;0;0;0;0;225;225;1725
2017;1;1;17;2;RU;VQBFU;RU103 ;SEA;ORD;0145;1637;892;0530;2051;921;1;1;0;0;225;254;1725
2017;4;12;4;1;RU;VQBFU;RU103 ;SVO;IND;1350;1623;153;0115;0418;183;1;1;0;0;685;715;5252
2017;3;8;14;1;RU;VQBFU;RU103 ;SVO;ORD;1905;1855;-10;0540;0523;-17;0;0;0;0;635;628;4868
2017;4;10;2;1;RU;VQBFU;RU103 ;SVO;ORD;1905;1845;-20;0540;0505;-35;0;0;0;0;635;620;4868
2017;4;10;30;1;RU;VQBFU;RU103 ;SVO;ORD;1900;0331;511;0625;1436;491;1;1;0;0;685;665;5252
2017;4;11;13;1;RU;VQBFU;RU103 ;SVO;ORD;1900;0421;561;0625;1535;550;1;1;0;0;685;674;5252
2017;4;11;27;1;RU;VQBFU;RU103 ;SVO;ORD;1900;0308;488;0625;1359;454;1;1;0;0;685;651;5252
2019;1;3;19;2;RU;VQBFU;RU103 ;SVO;ORD;0220;1335;2115;1315;0003;648;1;1;0;0;655;628;5022
2017;1;1;2;1;RU;VQBFU;RU103 ;SVO;SEA;1305;1141;-84;2345;2224;-81;0;0;0;0;640;643;4907
2017;1;1;16;1;RU;VQBFU;RU103 ;SVO;SEA;1305;0342;877;2345;1452;907;1;1;0;0;640;670;4907
2017;2;4;4;2;RU;VQBGZ;RU103 ;SEA;ORD;0145;0234;49;0555;0641;46;1;1;0;0;250;247;1917
2017;2;4;24;1;RU;VQBGZ;RU103 ;SVO;ORD;1905;1850;-15;0540;0528;-12;0;0;0;0;635;638;4868
2017;2;5;1;1;RU;VQBGZ;RU103 ;SVO;ORD;1905;1903;-2;0540;0532;-8;0;0;0;0;635;629;4868
2017;3;8;21;1;RU;VQBGZ;RU103 ;SVO;ORD;1715;1114;-361;0350;2134;-376;0;0;0;0;635;620;4868
2017;3;9;11;1;RU;VQBGZ;RU103 ;SVO;ORD;1905;1225;-400;0540;2310;-390;0;0;0;0;635;645;4868
2017;4;12;11;1;RU;VQBGZ;RU103 ;SVO;ORD;1600;1631;31;0325;0317;-8;1;0;0;0;685;646;5252
2017;4;12;18;1;RU;VQBGZ;RU103 ;SVO;ORD;1430;1417;-13;0155;0150;-5;0;0;0;0;685;693;5252
2018;1;3;5;1;RU;VQBGZ;RU103 ;SVO;ORD;1340;1349;9;0105;0048;-17;0;0;0;0;685;659;5252
2018;1;3;26;1;RU;VQBGZ;RU103 ;SVO;ORD;1850;1905;15;0530;0606;36;0;1;0;0;640;661;4907
2018;3;7;30;1;RU;VQBGZ;RU103 ;SVO;ORD;1350;0104;674;0030;1131;661;1;1;0;0;640;627;4907
2018;3;8;27;1;RU;VQBGZ;RU103 ;SVO;ORD;1350;1310;-40;0030;2350;-40;0;0;0;0;640;640;4907
2017;2;4;3;1;RU;VQBGZ;RU103 ;SVO;SEA;1300;1337;37;2315;0045;90;1;1;0;0;615;668;4715
2017;3;7;3;1;RU;VQBLQ;RU103 ;SVO;ORD;1905;1850;-15;0540;0439;-61;0;0;0;0;635;589;4868
2017;3;7;24;1;RU;VQBLQ;RU103 ;SVO;ORD;1905;0355;530;0540;1343;483;1;1;0;0;635;588;4868
2017;3;9;25;1;RU;VQBLQ;RU103 ;SVO;ORD;1905;1900;-5;0540;0500;-40;0;0;0;0;635;600;4868
2017;4;10;16;1;RU;VQBLQ;RU103 ;SVO;ORD;1905;2300;235;0540;0943;243;1;1;0;0;635;643;4868
2018;1;2;5;1;RU;VQBLQ;RU103 ;SVO;ORD;1840;0427;587;0605;1455;530;1;1;0;0;685;628;5252
2018;2;4;2;1;RU;VQBLQ;RU103 ;SVO;ORD;1850;1841;-9;0530;0521;-9;0;0;0;0;640;640;4907
2018;2;5;22;2;RU;VQBLQ;RU103 ;SVO;ORD;0220;1040;500;1300;2115;495;1;1;0;0;640;635;4907
2018;3;8;20;1;RU;VQBLQ;RU103 ;SVO;ORD;1350;1345;-5;0030;0025;-5;0;0;0;0;640;640;4907
2017;1;1;31;2;RU;VQBLR;RU103 ;SEA;ORD;0145;0831;406;0530;1230;420;1;1;0;0;225;239;1725
2017;1;2;28;2;RU;VQBLR;RU103 ;SEA;ORD;0145;0413;148;0530;0755;145;1;1;0;0;225;222;1725
2017;1;2;13;1;RU;VQBLR;RU103 ;SVO;ORD;1305;0228;803;2345;1350;845;1;1;0;0;640;682;4907
2017;3;9;18;1;RU;VQBLR;RU103 ;SVO;ORD;1905;1905;0;0540;0517;-23;0;0;0;0;635;612;4868
2017;4;11;20;1;RU;VQBLR;RU103 ;SVO;ORD;1900;0144;404;0625;1246;381;1;1;0;0;685;662;5252
2018;1;1;29;1;RU;VQBLR;RU103 ;SVO;ORD;1900;1900;0;0625;0612;-13;0;0;0;0;685;672;5252
2018;2;5;7;1;RU;VQBLR;RU103 ;SVO;ORD;1850;1827;-23;0530;0515;-15;0;0;0;0;640;648;4907
2018;3;9;10;1;RU;VQBLR;RU103 ;SVO;ORD;1350;1346;-4;0030;0009;-21;0;0;0;0;640;623;4907
2017;1;1;30;1;RU;VQBLR;RU103 ;SVO;SEA;1305;1933;388;2345;0651;426;1;1;0;0;640;678;4907
2017;1;2;27;1;RU;VQBLR;RU103 ;SVO;SEA;1305;1241;-24;2345;2348;3;0;0;0;0;640;667;4907
2017;1;3;14;2;RU;VQBRH;RU103 ;SEA;ORD;0145;0147;2;0530;0548;18;0;1;0;0;225;241;1725
2017;2;5;8;1;RU;VQBRH;RU103 ;SVO;ORD;1905;1858;-7;0540;0502;-38;0;0;0;0;635;604;4868
2017;2;6;19;1;RU;VQBRH;RU103 ;SVO;ORD;1905;1847;-18;0540;0507;-33;0;0;0;0;635;620;4868
2018;1;1;8;1;RU;VQBRH;RU103 ;SVO;ORD;1900;2148;168;0625;0811;106;1;1;0;0;685;623;5252
2018;3;7;16;1;RU;VQBRH;RU103 ;SVO;ORD;1350;1455;65;0030;0135;65;1;1;0;0;640;640;4907
2018;3;8;13;1;RU;VQBRH;RU103 ;SVO;ORD;1210;1200;-10;2250;2225;-25;0;0;0;0;640;625;4907
2017;1;3;13;1;RU;VQBRH;RU103 ;SVO;SEA;1305;1242;-23;2345;2352;7;0;0;0;0;640;670;4907
2017;3;7;10;1;RU;VQBRJ;RU103 ;SVO;ORD;1905;1645;-140;0540;0305;-155;0;0;0;0;635;620;4868
2018;1;2;19;1;RU;VQBRJ;RU103 ;SVO;ORD;1840;1855;15;0605;0635;30;0;1;0;0;685;700;5252
2018;2;5;14;1;RU;VQBRJ;RU103 ;SVO;ORD;1850;0443;593;0530;1557;627;1;1;0;0;640;674;4907
2018;3;9;24;1;RU;VQBRJ;RU103 ;SVO;ORD;1350;1540;110;0030;0220;110;1;1;0;0;640;640;4907
